Image;PostLink;Content;Type;Timestamp;Reactions;Comments;Shared;Clicks;LinkClicks;Impressions;Impressions (Organic);Impressions (Paid);Reach;Reach (Organic);Reach (Paid);VideoViews (Organic);VideoViews (Paid);VideoTimeWatched;Engagement;Spent
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/360029488_268343842609001_2549809597645681139_n.jpg?stp=dst-jpg_s130x130&_nc_cat=107&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=VmceMzmoO7IAX8h06Yl&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfA0jdqIaV-gh3Lr2iiwHEjs75-bp9sU3JKCharf51_QsQ&oe=64DEB4CE";"https://facebook.com/105921658046/posts/664328709071145";"#EstamosConectados desde San Isidro con la campaña y pedido para que liberen a ""Toti"", un chimpancé que tiene 32 años y vivió en cautiverio toda su vida en un zoológico privado.

Mirá en vivo https://www.tvpublica.com.ar";"video";2023-07-31 16:31;19;1;4;20;1;2209;2209;0;2093;2093;0;662;0;5;"21.02";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/356503399_307929785035250_9093431500769351967_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=4qNF-q60ftUAX_aMjA5&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBtOG_jO49hYVjBOEjeUal_IoalJzLIom87bhc3zGEjng&oe=64DF31BD";"https://facebook.com/105921658046/posts/664245995746083";"A menos de dos semanas de las elecciones PASO del 13 de agosto. El noticiero de la TV Pública entrevistó a Marcelo Ramal, precandidato a Presidente por Política Obrera, para conocer sus principales ejes de campaña.

Más detalles en www.tvpublica.com.ar";"video";2023-07-31 12:55;46;10;16;11;1;2295;2295;0;2193;2193;0;423;0;8;"37.85";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356577113_673218104229487_8440358398481376775_n.jpg?stp=dst-jpg_s130x130&_nc_cat=104&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=6LTm27QDsicAX--ZCBa&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDSDqWIsQvWTo2M_ZiRGK1PxK38Hnf9Gemd35jnr9gEKw&oe=64DF7F0C";"https://facebook.com/105921658046/posts/664235569080459";"Llegan los videomensajes de hasta 60 segundos al servicio de mensajería Whatsapp. La función estará disponible en las próximas semanas.

Más noticias en www.tvpublica.com.ar";"video";2023-07-31 12:35;10;2;4;10;0;1837;1837;0;1768;1768;0;394;0;6;"14.71";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356600368_801823211389747_4667399013700230238_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=M8wdOc4yGKoAX_mbCax&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD8YXwBqWnLqCd2-P39dN8kRL5J_2YrWr45D_FMASnz6Q&oe=64DE8B8F";"https://facebook.com/105921658046/posts/664232689080747";"Avanza la investigación por el crimen de Fernando Pérez Algaba. Hallaron en villa lugano a su perro Kupper, un bulldog francés que lo acompañaba a todos lados. La mascota llevaba un chip que podría indicar los lugares que visitó “Lechuga” antes de ser asesinado.

Más información en www.tvpublica.com.ar";"video";2023-07-31 12:29;22;0;2;20;1;2806;2806;0;2788;2788;0;868;0;6;"15.78";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/356925097_280679714572331_6397078531992604992_n.jpg?stp=dst-jpg_s130x130&_nc_cat=110&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=tnvc2Dj7W0AAX9cfHm-&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfD0Ncx-ks_465SPg85pwziwYKv9th-FXUSCpufVnX7Okg&oe=64DE1BC1";"https://facebook.com/105921658046/posts/664213835749299";"Carolina y Verónica Gheorghiu renunciaron hace siete años a sus trabajos para emprender en el mundo del compostaje. En 2016 comenzaron a diseñar composteras fabricadas con plástico reciclado. Viví más Verde recibió el Sello Buen Diseño Argentino.
 
#MañanasPúblicas | www.tvpublica.com.ar";"video";2023-07-31 11:47;36;0;9;49;0;8853;8853;0;8813;8813;0;2346;0;6;"10.67";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356812789_3591994254410902_710048387859216851_n.jpg?stp=dst-jpg_s130x130&_nc_cat=111&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=RTtGUQylKV4AX_LN42N&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCzC5d4buEbsaERUcF0Dn5rOXN8R5os9m-IFnsBXm6QSg&oe=64DE0B72";"https://facebook.com/105921658046/posts/664205865750096";"El Museo Histórico Rosa Giussani de Piva de San Justo, en Santa Fe, representa el aporte de las corrientes migratorias al desarrollo de esta comunidad.

#MañanaPúblicas | www.tvpublica.com.ar";"video";2023-07-31 11:28;14;0;3;20;0;4956;4956;0;4744;4744;0;771;0;2;"7.8";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/352628245_237633942442260_9197036162405334384_n.jpg?stp=dst-jpg_s130x130&_nc_cat=104&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=L2z0Ij_7xcwAX_4Qpq3&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDTdnMngLXp8eGzRrQJtwvCT2lksqCt_1tpM5iAPtgEcg&oe=64DECC47";"https://facebook.com/105921658046/posts/664201225750560";"El candidato a gobernador de Arriba Chubut, Juan Pablo Luque, reconoció esta mañana la derrota ante Ignacio Torres, de Despierta Chubut, Juntos por el Cambio. En tanto, el Presidente Alberto Fernández felicitó al electo gobernador.

Más noticias en www.tvpublica.com.ar";"video";2023-07-31 11:17;16;6;2;43;1;3083;3083;0;3019;3019;0;696;0;4;"22.19";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/351789597_661973322522219_5657104057132584380_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=pEa8cQkyVrUAX9d7n1L&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAgzC-J0B1xeb8_IOwOt1mMtvtC4y5GxoV4K6uld_kwNw&oe=64DF7A0A";"https://facebook.com/105921658046/posts/664138469090169";"""Argentina no va a usar un solo dólar de sus reservas para pagar el vencimiento del día de hoy"". Sergio Massa anuncia que se usarán fondos, en dólares, del CAF y en yuanes, del segundo tramo del swap con China, para cumplir con el pago al FMI.

Más información en www.tvpublica.com.ar";"video";2023-07-31 09:17;1372;854;61;3884;1;35000;35000;0;34393;34393;0;18175;0;26;"179.43";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/356522961_1959042257787373_5129524451405874661_n.jpg?stp=dst-jpg_s130x130&_nc_cat=110&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=wkYNdp-eqL0AX__GZCr&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBkclqxIotWZUF2RLNAjroHjLf4nNtRoW64joumjcq9WA&oe=64DDCFBB";"https://facebook.com/105921658046/posts/664122149091801";"Argentina se prepara para la Fiesta Nacional de la Pachamama. Este 2023, atravesado por el cambio climático extremo, obliga a reflexionar sobre el cuidado de la Madre Tierra. Desde Radio Nacional Salta cuentan los principales aspectos de esta celebración.

#AireNacional | www.tvpublica.com.ar";"video";2023-07-31 08:39;19;0;9;4;0;2018;2018;0;1935;1935;0;455;0;4;"16.54";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356851985_1001551191032533_1538636607672995077_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=f5qptJxl7fgAX97BCDF&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAFonq04dnKQZnQYHidiUy2su20r1DXkxwGFeM4m7WCzw&oe=64DDDA7F";"https://facebook.com/105921658046/posts/664076399096376";"El candidato Ignacio Torres, de Despierta Chubut [Juntos por el Cambio], se impuso ajustadamente en las elecciones para gobernador de la provincia de Chubut. 

Más noticias en www.tvpublica.com.ar";"video";2023-07-31 07:23;95;40;13;303;0;8439;8439;0;8439;8439;0;5286;0;21;"53.44";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356608674_966058297965355_4128124307464785663_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=UYIfxWHIUsoAX9HNgRh&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfABSIuClVg8chYzvwwyC0PEUXz-B03CikISn2QUPg8S3A&oe=64DF2572";"https://facebook.com/105921658046/posts/664075489096467";"Agosto y llega con aumentos. Habrá incrementos en los servicios, combustibles, transporte público, cobertura de salud prepaga, colegios privados y al personal de casas particulares.

Más información en www.tvpublica.com.ar";"video";2023-07-31 07:21;12;3;4;15;0;1983;1983;0;1925;1925;0;380;0;4;"17.66";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356182497_600626061965348_643614817766793027_n.jpg?stp=dst-jpg_s130x130&_nc_cat=103&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=fz-1bDQ2rdgAX-FCJni&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAKp4l9X-o3oa4yO7Dp-OEeuyIFQD2gHmzRm8BgDT2WNw&oe=64DDE402";"https://facebook.com/105921658046/posts/663929565777726";"¿Qué necesita la Selección argentina para clasificar a Octavos? #ZonaMixta conecta con Nueva Zelanda para que Agustina Vidal nos cuente cuáles tienen que ser los resultados.

¡Vamos las pibas! Alentá a la albiceleste en www.tvpublica.com.ar
#SomosMundiales";"video";2023-07-31 00:37;526;112;10;1757;32;68123;68123;0;68123;68123;0;26839;0;12;"35.3";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/363485814_1315242739198741_5292149534838415746_n.jpg?stp=dst-jpg_s130x130&_nc_cat=110&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=5-E6kEJAyeIAX_gL2kB&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDsx6Y5gvODBrNB5Dl2wwc44RIGCTXBW8CVkav00wx6kw&oe=64DE1AB3";"https://facebook.com/105921658046/posts/663919389112077";"#ZonaMixta estuvo presente en la retirada del ""Faraón"". De Cerro🇺🇾 a la élite europea, Diego Godín colgó los botines.

Entre lágrimas y emoción, el jugador se despidió dejando su huella en el fútbol argentino.

Sumate en www.tvpublica.com.ar";"video";2023-07-31 00:11;17719;749;1029;26791;97;792515;792515;0;792515;792515;0;362398;0;15;"58.41";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/352560846_814238163473632_3311444235699433319_n.jpg?stp=dst-jpg_s130x130&_nc_cat=107&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=MSf1GzCSc5QAX_oh9kq&_nc_oc=AQnL5E-iytqi8yTIOJgYsYRlkKlMfrtB4fWTH-vaNDkpX2CIiKgVDUu8GWCKzj_ORzs&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBI_RsKL472_nHMBefNX0oziR7NRwLKBtIWGZgnO776QQ&oe=64DE7A94";"https://facebook.com/105921658046/posts/663867925783890";"🗳️ #Desiguales en Chubut: Con 30% de las mesas escrutadas, Ignacio Torres se impone en las elecciones a gobernador.

Miralo en www.tvpublica.com.ar";"video";2023-07-30 21:34;94;20;5;400;2;11182;11182;0;11167;11167;0;7233;0;18;"46.48";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/352456798_225238596680208_7957768791451005585_n.jpg?stp=dst-jpg_s130x130&_nc_cat=101&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=MgrJaTcnHmsAX-yCi8o&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDKRL_-DNFXZoEkFpUifoZSMYnE3t9cumGeVrXVdTZr9A&oe=64DECBE9";"https://facebook.com/105921658046/posts/663866045784078";"""El equipo económico logró que el FMI no le quiebre el brazo al Gobierno con la devaluación"" sostuvo Julia Strada. La precandidata a diputada hace un balance sobre el entendimiento con el Fondo Monetario Internacional.  

Sumate a #Desiguales en www.tvpublica.com.ar";"video";2023-07-30 21:26;56;6;13;44;0;4039;4039;0;4039;4039;0;1155;0;8;"29.46";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/363506820_271281878872838_3819468866818221380_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=GZswbVOX9hUAX_jAS83&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBbthgDomXajSts-oE-jrCChI4lvvx4etES3_B6QYY6lA&oe=64DDFCDB";"https://facebook.com/105921658046/posts/663848312452518";"¡La pelota siempre al 🔟! El Xeneize confirmó que Edinson Cavani utilizará el mítico dorsal.

Las puertas de la Bombonera se abrirán a las 16 y la presentación del delantero comenzará a partir de las 18.  

Más información en www.tvpublica.com.ar";"video";2023-07-30 20:25;688;14;19;1572;3;48050;48050;0;47674;47674;0;14772;0;18;"48.1";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356863524_200443242721011_7319570918645953799_n.jpg?stp=dst-jpg_s130x130&_nc_cat=111&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=MJEVBGnskbwAX-r5a8l&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBB8Nii1Y_qwNjVAgTAG-fg1Tb_l9pa4SNE6vG7wpy0iw&oe=64DDB400";"https://facebook.com/105921658046/posts/663842052453144";"🗳️#Elecciones en Chubut: Concluyó la jornada electoral en las 248 escuelas que se habilitaron para elegir gobernador, diputados provinciales, intendente y concejales.

Más información en www.tvpublica.com.ar";"video";2023-07-30 20:02;27;6;0;86;4;4538;4538;0;4478;4478;0;1930;0;13;"26.57";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/363869711_824140382395459_5543336456851452052_n.jpg?stp=dst-jpg_s130x130&_nc_cat=106&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=HEaY3tpPSOwAX8P_-1H&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBwWqFKpe0t4HbVpm7k0-IfZYaotaga2bOvrhEip7sPtQ&oe=64DE8C5A";"https://facebook.com/105921658046/posts/663763392461010";"¿Cómo preparar un risotto bien cremoso? Desde Tecnópolis Argentina Julián Tiberio te enseña las claves de este plato, para que te salga super sabroso, utilizando gírgolas y una buena cocción del arroz tipo carnaroli.

Mirá Cocineros Argentinos en vivo https://www.tvpublica.com.ar";"video";2023-07-30 15:40;41;2;3;81;1;10701;10701;0;10367;10367;0;2802;0;4;"12.25";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/356150998_1301436277146919_5840499600809737098_n.jpg?stp=dst-jpg_s130x130&_nc_cat=100&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=x9AoUWZXtJ4AX9C-R1X&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCuETEvMF12FpyZnNRFsbfIkKKS4PNEQj89Aw7G7UaGAQ&oe=64DDE444";"https://facebook.com/105921658046/posts/663752239128792";"¡Empanadas tucumanas con Argentina Roja Lazarte! Desde Tecnópolis Argentina te mostramos en detalle la receta campeona de 2023 en la mítica Fiesta Nacional en Faimallá, que se celebra desde 2008.

Mirá Cocineros Argentinos en vivo https://www.tvpublica.com.ar";"video";2023-07-30 15:09;133;6;10;271;0;26770;26770;0;26025;26025;0;8966;0;7;"16.14";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364182362_6451833811575769_8072815573852886441_n.jpg?stp=dst-jpg_s130x130&_nc_cat=103&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=c3pfUEvpLggAX_iduE6&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAyGbxBGtZHscHLF0LRv_a8YnrdYa6L8EGrj5oEgQntLQ&oe=64DDF77B";"https://facebook.com/105921658046/posts/663290039175012";"¡Abrime la puerta! Llega el ídolo, la figura. Hoy, en el #ShowDelIntento, Daniel Araoz  recibe a Eber Ludueña. El 4 de la gente confiesa que fracasó hasta en su partido despedida.

Miralo en www.tvpublica.com.ar";"video";2023-07-29 21:33;528;24;53;1598;31;51053;51053;0;50157;50157;0;20434;0;19;"43.92";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364159096_1037939047218719_4770312529969256367_n.jpg?stp=dst-jpg_s130x130&_nc_cat=111&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=DXf7DEOhHZUAX_r9KfV&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCH-mQHWhbNTcPHAfZG3SbGPXRnpnVkXokkN_fwIZXvYQ&oe=64DF88F6";"https://facebook.com/105921658046/posts/663285432508806";"Fue vendedor de electrodomésticos y de seguros, trabajó en una metalúrgica, fue ¡mozo robot🤖 y hasta personificó a Rambo! Luis Rubio TV le cuenta a 
Daniel Araoz sobre los trabajos que tuvo antes de convertirse en humorista.

#ElShowDelIntento | www.tvpublica.com.ar";"video";2023-07-29 21:15;317;7;10;1095;3;56264;56264;0;56264;56264;0;21654;0;11;"25.4";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/363223838_700755648546030_6887512570681655773_n.jpg?stp=dst-jpg_s130x130&_nc_cat=110&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=UETchCkNMrQAX9Qt3va&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCQNNwd_NeMCtBVEbPaWtuu1y2JY3Qbl7YzjwbQIHIV4A&oe=64DF350E";"https://facebook.com/105921658046/posts/663266495844033";"¿Te perdiste el capítulo de #LlaveALaEternidad? Mirá ahora la entrevista de Sofi Martínez con Cristian ""Cuti"" Romero, nuestro defensor y parte del muro de la AFA - Selección Argentina.

Miralo en www.tvpublica.com.ar";"video";2023-07-29 20:11;126;2;8;169;12;19231;19231;0;19231;19231;0;2863;0;2;"15.86";"0"
