Type;Post URL;Content;Timestamp;Media URL;Impressions (Organic);Impressions (Paid);Reach (Organic);Reach (Paid);Replies;Taps Back;Taps Forward;Exits
"VIDEO";"https://instagram.com/stories/tv_publica/3070209155731155282";"@ramiropol @yeipi.90 @florucas @rokinni @lautimurguia_ @marianoanga @taniawed";2023-03-30 15:04;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/DB4B6BCBA3B1B1A099688B99FDE5879C_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=108&vs=3509070232640572_2877815094&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RCNEI2QkNCQTNCMUIxQTA5OTY4OEI5OUZERTU4NzlDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTkRWTkJSY1NsbXh3Wk1BQVBpRldMRElOZlJhYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaWpoLX%2BbfIQBUCKAJDMywXQCJR64UeuFIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAbkmb1tlSB9D5D5BjaY3EsDS634x2TA2qecivQbcrJlA&oe=64283F36&_nc_sid=ea0b6e&_nc_rid=56ef933763";1160;;1145;;0;47;1051;84
"IMAGE";"https://instagram.com/stories/tv_publica/3070188080883838637";;2023-03-30 14:22;"https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/338412453_615938936626412_1096725268161489217_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeFxOLSRMsErtCMWTgiy0k-Y5dhqVnCpN4bl2GpWcKk3hjSpHycYVzEGkuW4j9_dYaE&_nc_ohc=IoO1-6NF2wsAX_WXInG&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AB9oSrcEAAAA&oh=00_AfCaxekSJJUXexPHBGCZVQd-Jn8-kWI-MevdXmJIMFLZmA&oe=642B74B2";1759;;1709;;1;7;1269;204
"IMAGE";"https://instagram.com/stories/tv_publica/3070188080883838637";;2023-03-30 09:22;"https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/338412453_615938936626412_1096725268161489217_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeFxOLSRMsErtCMWTgiy0k-Y5dhqVnCpN4bl2GpWcKk3hjSpHycYVzEGkuW4j9_dYaE&_nc_ohc=IoO1-6NF2wsAX_WXInG&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AB9oSrcEAAAA&oh=00_AfCaxekSJJUXexPHBGCZVQd-Jn8-kWI-MevdXmJIMFLZmA&oe=642B74B2";1759;;1709;;1;7;1269;204
"VIDEO";"https://instagram.com/stories/tv_publica/3069416467893236147";"@taniawed @marianoanga @lautimurguia_ @rokinni @florucas  @yeipi.90 @ramiropol";2023-03-29 17:49;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/2343B478E21392C6363351906352B2AD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=3188384868125962_1940078008&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzIzNDNCNDc4RTIxMzkyQzYzNjMzNTE5MDYzNTJCMkFEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQno2TXhUTmJxdnhxN2NDQU1ld3J3emkwRlJpYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbamebWg9TAPxUCKAJDMywXQCMQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCsYnP7GhA46JNTkzsUtlSl3kwYeyXTrpWtvIwRf6bmkQ&oe=6426CAFE&_nc_sid=ea0b6e&_nc_rid=7482ebe720";811;;811;;0;19;623;202
"VIDEO";"https://instagram.com/stories/tv_publica/3069410419748833825";"@julipresutto @saritamarty @chuckyacerbi";2023-03-29 17:37;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/334DDDF7D5F7A8E005BF784AF8D5DF90_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=214170904540547_2727889650&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzMzNEREREY3RDVGN0E4RTAwNUJGNzg0QUY4RDVERjkwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSU81TFJUXzh0b1pkcUVKQU1WUmN4UDQzSklHYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaG39qxyez9PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDZ7KktAhEy0Oo9W4L4eE8JVPe_0wCZoa1SYM-1YgoRew&oe=6426BD29&_nc_sid=ea0b6e&_nc_rid=5d02e6eef2";875;;875;;0;20;783;57
"VIDEO";"https://instagram.com/stories/tv_publica/3069416467893236147";"@taniawed @marianoanga @lautimurguia_ @rokinni @florucas  @yeipi.90 @ramiropol";2023-03-29 12:49;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/2343B478E21392C6363351906352B2AD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=3188384868125962_1940078008&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzIzNDNCNDc4RTIxMzkyQzYzNjMzNTE5MDYzNTJCMkFEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQno2TXhUTmJxdnhxN2NDQU1ld3J3emkwRlJpYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbamebWg9TAPxUCKAJDMywXQCMQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCsYnP7GhA46JNTkzsUtlSl3kwYeyXTrpWtvIwRf6bmkQ&oe=6426CAFE&_nc_sid=ea0b6e&_nc_rid=7482ebe720";811;;811;;0;19;623;202
"VIDEO";"https://instagram.com/stories/tv_publica/3069410419748833825";"@julipresutto @saritamarty @chuckyacerbi";2023-03-29 12:37;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/334DDDF7D5F7A8E005BF784AF8D5DF90_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=214170904540547_2727889650&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzMzNEREREY3RDVGN0E4RTAwNUJGNzg0QUY4RDVERjkwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSU81TFJUXzh0b1pkcUVKQU1WUmN4UDQzSklHYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaG39qxyez9PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDZ7KktAhEy0Oo9W4L4eE8JVPe_0wCZoa1SYM-1YgoRew&oe=6426BD29&_nc_sid=ea0b6e&_nc_rid=5d02e6eef2";875;;875;;0;20;783;57
"VIDEO";"https://instagram.com/stories/tv_publica/3069227082001406124";"@chuckyacerbi @julipresutto @saritamarty";2023-03-29 11:33;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/F64AA0DCACCEFF320BA139A6D5B5389E_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=1842041326177708_4150167322&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Y2NEFBMERDQUNDRUZGMzIwQkExMzlBNkQ1QjUzODlFX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRGNBTEJUc2tzX2hHU29DQUphYVBBQnd1UGxOYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaMhPzHnezHQBUCKAJDMywXQEDiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDCuNy45Pq5rBAUcxuYypc3LdHmEhR3b449FxRYVrIlkg&oe=6426DDFE&_nc_sid=ea0b6e&_nc_rid=5593ee901c";877;;870;;0;33;749;129
"VIDEO";"https://instagram.com/stories/tv_publica/3069120909760634150";"@chuckyacerbi @julipresutto @saritamarty";2023-03-29 08:02;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/FF46CA60C8749CCB9FEA727294D2A5BD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=771135874534252_426035240&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0ZGNDZDQTYwQzg3NDlDQ0I5RkVBNzI3Mjk0RDJBNUJEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTWJVRXhTNXlDaThtSVVBQU5YMjFxbHo1Q0FKYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbki6KXpI%2FuPxUCKAJDMywXQCYLQ5WBBiUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBRfoVsuoyjfUtiistPlTLuDDpDa3kuvg6Yhzpmvyu5UA&oe=64269DFA&_nc_sid=ea0b6e&_nc_rid=943ae1537c";996;;967;;0;26;877;101
"VIDEO";"https://instagram.com/stories/tv_publica/3069227082001406124";"@chuckyacerbi @julipresutto @saritamarty";2023-03-29 06:33;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/F64AA0DCACCEFF320BA139A6D5B5389E_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=1842041326177708_4150167322&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Y2NEFBMERDQUNDRUZGMzIwQkExMzlBNkQ1QjUzODlFX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRGNBTEJUc2tzX2hHU29DQUphYVBBQnd1UGxOYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaMhPzHnezHQBUCKAJDMywXQEDiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDCuNy45Pq5rBAUcxuYypc3LdHmEhR3b449FxRYVrIlkg&oe=6426DDFE&_nc_sid=ea0b6e&_nc_rid=5593ee901c";877;;870;;0;33;749;129
