Id;URL;Image;Title;Date;Video Views (Organic);Video Views (Paid);Reach (Organic);Reach (Paid);Likes (Organic);Saved (Organic);Comments (Organic);Interactions (Organic);Interactions (Paid);Engagement;Post clicks (Paid);Spend
"3027213288502006112_1417037267";"https://www.instagram.com/reel/CoC0nJwgRFg/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/327761791_5539255206201025_1592922042143755342_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=gBgt8qrH0KEAX8CTsr9&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBX-21IlNHqCVmFJIb4dl_b08HWDt5wEZgr4LPVpTABPg&oe=64DE25F7";"Arriba ese lunes al ritmo de Los Palmeras 

🎶 La voz de @cachodeicas, el acordeón de Marcos Camino y todos los músicos de @lospalmerasoficial sonaron en el Festival de Jesús María para hacer un clásico de la banda de Santa Fe: “El embrujo”

🔴 Mirá todas las noches completas del festival cordobés en tvpublica.com.ar

#FestivalPaís #LosPalmeras #JesúsMaría";2023-01-30 11:28;12015;;12287;;101;2;4;107;;"8.71";;
"3026830749933478488_1417037267";"https://www.instagram.com/reel/CoBdoe9A6JY/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/327800280_233489195681333_4277958878128303860_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=g5ZHGxkeOqQAX95rdpd&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCRcgA2o88XrZP51s4XBX8ymCjZjg0sPK8rlzmmRzzFUA&oe=64DDE8F8";"En el corazón de Cosquín hay una auténtica peña santiagueña, donde entre chacareras y zambas se evocan los patios de La Banda. Se llama “La Fiesta del Violinero” y el anfitrión es el violinista Nestor Garnica, oriundo de Santiago del Estero. 

Esta noche se presenta en la última luna coscoína, miralo en vivo en www.tvpublica.com.ar

#FestivalPaís @aquicosquinok";2023-01-29 22:47;6027;;6052;;58;2;1;61;;"10.08";;
"3026743474520312718_1417037267";"https://www.instagram.com/reel/CoBJydZA8uO/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328237945_652780533516981_1090459873036399764_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ycg7DUzDN70AX_w9Cjn&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAgyLI1BZ0BEtdcuta_ttatgoi2VvABlHubSsnWZ9_WJw&oe=64DC80DF";"🇯🇵🍙¿Sabias que el Festival de Cosquín también se hace en Japón? 🍜🍣

Una versión nipona del festival folklórico más importante de Argentina se desarrolla cada año en la pequeña ciudad de Kawamata, en la Prefectura de Fukushima, desde hace 45 años.

Esta noche se presenta @abelpintos en la última noche del festival. Miralo en www.tvpublica.com.ar

#FestivalPaís @aquicosquínok";2023-01-29 19:52;5659;;5529;;67;1;1;69;;"12.48";;
"3026736278386246105_1417037267";"https://www.instagram.com/reel/CoBIJveAAHZ/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328244598_721177822927503_1228854431012025451_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=XC_6YLWj5rsAX8K09C4&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA6TPZjiL-sFOZfyEWFJmcGuRlJuZ7HoVizz3UxSSoVNQ&oe=64DCCC8F";"🎶 27 años después de su debut en Cosquín, Soledad Pastorutti se presentó en la anteúltima luna 🌜

La cantante santafesina colmó la Plaza Próspero Molina durante la madrugada del domingo. 

Esta noche se presenta @abelpintos en la última noche del festival.

#FestivalPaís @aquicosquínok";2023-01-29 19:33;10087;;9759;;187;4;5;196;;"20.08";;
"3026069578599080726_1417037267";"https://www.instagram.com/reel/Cn-wj-6A6MW/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327846688_909064620231398_4188623888026599577_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=wZwdhcwulv8AX_EfpGB&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfANGOhFMo07d0jqcRGTLkCmiz3H9h31KbG3NmhqslyyZw&oe=64DDC4F6";"¡La Chaya llegó a Cosquín!

@sergiogalleguillooficial se presentó en la séptima luna del Festival de Folklore de Cosquín y la Plaza Próspero Molina se llenó de harina chayera.

Mirá la anteúltima luna coscoína en vivo en www.tvpublica.com.ar";2023-01-28 21:46;11053;;10721;;241;7;3;251;;"23.41";;
"3026016784131123687_1417037267";"https://www.instagram.com/reel/Cn-kjuOgWnn/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328341252_465743645605979_7729030020428530539_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=a04PkufOyREAX9AnGcJ&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBvH6BMgPSWGt5wF2YS23x8cQD7VNplDAfmBn1pYeCYBg&oe=64DC819E";"¡Todo listo para la llegada de Nahuel Pennisi a Cosquín!

El guitarrista y cantante se presenta esta noche en la Plaza Próspero Molina y compartirá escenario con Soledad Pastorutti.

Mirá en vivo la penúltima luna coscoína en www.tvpublica.com.ar

#FestivalPaís @aquicosquinok";2023-01-28 19:43;20545;;19973;;218;1;5;224;;"11.22";;
"3025823189545525456_1417037267";"https://www.instagram.com/reel/Cn94ijOACDQ/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327833708_906290450795319_5292075640021763066_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=1WPxsyJZswwAX8WdX4V&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCtcEMCRZwkkHAdnUFKd_3LfODFIHAQurWCgGLmDSSPAQ&oe=64DD1DD9";"Se cumplen 46 años de la muerte de Benito Quinquela Martín, “el inventor de La Boca”. Recordamos al artista plástico y muralista argentino en una entrevista realizada por el noticiero de la Televisión Pública a fines del año 1961.";2023-01-28 13:18;6184;;5968;;61;7;0;68;;"11.39";;
"3025337220405064514_1417037267";"https://www.instagram.com/reel/Cn8KCxMAvNC/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327807538_616399873549115_2012761403986626606_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=BI8qIBvcACAAX_btVB7&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCF38uRKbM4Ohww5XQ-pU_rVx30683zUj1srYfykZLVkg&oe=64DD6549";"“Traer nuestra música santiagueña es traer un pedacito de nuestro monte querido, de su gente. Somos hijos de nuestra tierra y somos el puente para contar las vivencias de nuestro pago”

Roxana Carabajal subió al escenario del Atahualpa Yupanqui en la sexta luna y trajo la cultura ancestral de Santiago del Estero al Festival de Folklore de Cosquín.

Mirá en vivo la séptima luna coscoína en www.tvpublica.com.ar";2023-01-27 21:36;8706;;8328;;147;1;4;152;;"18.25";;
"3025333125581633933_1417037267";"https://www.instagram.com/reel/Cn8JHLlg_mN/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328262186_1250504612490516_8774764137827917055_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=k3nQzqDfk4gAX94eZdl&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC7i1QyYpbmVxKH1K3X0huMwayoGtzqzUhfKB87qtmJBg&oe=64DC7814";"🕷️🤡¿Cómo se conocieron @juliaanalvarez y @loscaligarisoficial? ⭐️⭐️⭐️

La banda cordobesa que combina cuarteto, ska y circo se presentó en el Festival de Folklore de Cosquín y recordó su participación durante el homenaje de Calchín para el Araña.

Sumate y dejale vos también un mensaje con tu video a la Selección en redes usando #SomosMundiales";2023-01-27 21:05;6433;;5977;;107;1;0;108;;"18.07";;
"3025319022410424721_1417037267";"https://www.instagram.com/reel/Cn8F58_AWGR/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327737304_727604788851981_9218976942877688875_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=QGbCJ9927RAAX8pLtzc&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAA4xSLd6-RErNmZJbEIrfcl-L-vSB8oQCyq4QGsq0dnw&oe=64DD5B43";"Llueva, truene o relampaguee, el público del @chpalavecino_oficial llega desde todas las provincias del país a Cosquín para verlo.

Mirá en vivo la séptima luna del Festival de Folklore de Cosquín en www.tvpublica.com.ar

#FestivalPaís @aquicosquinok";2023-01-27 20:46;13201;;13065;;100;2;2;104;;"7.96";;
"3025137160643688090_1417037267";"https://www.instagram.com/reel/Cn7cjhBADaa/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327387510_1270336783519711_1720167643472982157_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=pSZ65jYoueEAX8RMzmL&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDwcyP4ZaLMdbDrog6tRZ8vhEBCF6yJ0k5H4cX22XtoIg&oe=64DC5FF4";"@sol_despeinada le pidió a @jmcafferata que le pregunte a la Inteligencia Artificial que son los consumos recreativos y problemáticos de sustancias. “El miedo genera desinformación”. Mirá #AbroHilo todos los martes, a las 20:00, en el Twitch de TV Pública, @tec.ciencia.ar y en nuestro canal de YouTube.";2023-01-27 14:39;155001;;149673;;3458;244;60;3762;;"25.13";;
"3025068347575421934_1417037267";"https://www.instagram.com/reel/Cn7M6J2gsvu/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327453052_710292940630715_7318056647001971512_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=eeuXtkDkbocAX8D4apE&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAL2BfGerjR7nwuomkAL_x2qRvOotSjRTFVcY1-MCYBLw&oe=64DD93CE";"Dos que se quieren

🥺 Emoción en la Próspero Molina: @sole_pastorutti subió al escenario para hacer la segunda parte de “Zamba y acuarela” con @ralyoficial. El cantautor de Frías arrancó solo y en el cambio de guitarra le dio la bienvenida a la Sole, en uno de los puntos altos de la sexta luna coscoína

🔴 Mirá el show completo en tvpublica.com.ar

#FestivalPaís #Cosquin #RalyBarrionuevo #SoledadPastorutti";2023-01-27 12:22;76497;;73061;;3769;124;93;3986;;"54.56";;
"3024665473217256070_1417037267";"https://www.instagram.com/reel/Cn5xTj3gNqG/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/327443162_886395312669399_8823863391442110702_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=6A6gCmcRmLEAX_Jj8_s&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAmqYx6MZKWTdN0vBLDVGVxMLX_0oTjZQR87lln48VArQ&oe=64DCC8D7";"""Para cantar he nacido, soy copla que el viento lleva""

@maggie.cullen se presenta esta noche en la sexta luna del Festival Nacional de Folklore de Cosquín. Un ratito antes de salir al escenario, agarró la guitarra y cantó una chacarera.

Mirá su presentación en vivo en www.tvpublica.com.ar

#FestivalPaís @aquicosquinok";2023-01-26 23:28;11908;;11510;;319;7;10;336;;"29.19";;
"3024674852771505209_1417037267";"https://www.instagram.com/reel/Cn5zcDQgKQ5/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327297935_854940198910103_4709984424041402400_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=GBBOiT9_k1YAX9StlbO&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBnv23Concc3QE2WdV_rVFBbwT2qLTV7nGgeUA3unbv9Q&oe=64DC50D2";"✨ A días de ser distinguido con el premio “Consagración” en Jesús María, @lazaroexequielcaballero subió al escenario mayor del anfiteatro Tránsito Cocomarola al ritmo de “Con peleas y besos”

🔴 Mirá el show completo en tvpublica.com.ar";2023-01-26 23:16;7840;;7661;;112;4;6;122;;"15.92";;
"3024607784449744914_1417037267";"https://www.instagram.com/reel/Cn5kMFBAiAS/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327315739_566745808665863_7313190339987518012_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=n_xCKRPZp5oAX9I1etH&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAZHVKSYQT4CpVPkg2xvGEdZZnytlbktzwJuU_pH-qGPg&oe=64DD94BC";"""El folklore es mi vida entera. Es familia, es compartir. Me llena el alma de felicidad.""

@florpazoficial subió al escenario junto @losmanserosoficial en la quinta luna de @aquicosquinok.

Mirá la sexta noche festivalera en vivo en www.tvpublica.com.ar

#FestivalPaís";2023-01-26 21:08;14808;;13699;;564;8;17;589;;"43";;
"3024529755186738565_1417037267";"https://www.instagram.com/reel/Cn5ScmmgTWF/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327425037_723231235859352_2432332944049603992_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=BebpeZk9KgoAX-_4xhb&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAQ_KdiNjFB2OyqmJ5VMn4MDxKZ1_FzlXEQSNFWaECGFQ&oe=64DD92B2";"Nada más común que tener peleas por la herencia ... hablemos, hagamos prevención de riesgos familiares.

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-01-26 18:29;17746;;17106;;276;11;9;296;;"17.3";;
"3024431270026348432_1417037267";"https://www.instagram.com/reel/Cn48DdJgQeQ/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327562235_1212763242976147_6410916652926677874_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=GY80zRcZswgAX-COrwK&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD0M8Ibs7IyNe0C3lIT3DdcGEp5mC3JQosVNMtz8ABL2A&oe=64DCE3EA";"Paso Vera, el Caribe entrerriano

🏖 Arena blanca y fina, bosque nativo y el agua cálida del río Uruguay hacen de las playas de Concepción del Uruguay un lugar ideal para los días de verano

🎶 Entre diciembre y abril visitantes de todo el país llegan a Paso Vera a disfrutar de la tranquilidad de una de las playas de río más extensas de la Argentina. Y especialmente durante los días en que transcurre la Fiesta de la Playa para relajar y recargar pilas antes de las noches de música que ofrece la ciudad entrerriana

🔴 Prepará las ojotas, la sombrilla y la conservadora y arrancá para este verdadero paraíso playero. Y si querés volver a ver las cinco noches de la @fiestadelaplaya entrá a tvpublica.com.ar

#FestivalPaís";2023-01-26 17:14;37116;;34208;;699;53;16;768;;"22.45";;
"3024328748930578552_1417037267";"https://www.instagram.com/reel/Cn4kvk8Ajh4/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/327191959_890150975367447_7831794765672998224_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=3aW6euE9x7IAX-me5_-&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDwX4BHKA8SHOWjaUvyPsteUYjYbdojjxi3hnYVgnnvvw&oe=64DCDE89";"¿Cómo se entrena táctica en Ajedrez? ¿ En qué se parecen el Ping- Pong y el Ajedrez? 

Te lo cuenta el maestro @ari_tok_ en #Ag3. 

Todos los lunes desde las 20 el mundo del #Ajedrez se encuentra en las plataformas digitales de la televisión pública.";2023-01-26 11:50;8979;;8910;;122;9;1;132;;"14.81";;
"3023935063017557602_1417037267";"https://www.instagram.com/reel/Cn3LOsXAo5i/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328249296_146210664617483_5033658130294160519_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=NZB71VRZYjMAX-rNdQ7&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDvzJm1Ed3-a1GyMSurx5rTXABTk8RkXux6VKAVCCJF5Q&oe=64DCE2A0";"A orillitas del Río Cosquín, @priscila_colom e @ivanacestarioficial cantaron “Posadeña linda” de Ramón Ayala.

Mirá en vivo la quinta luna del Festival de Folklore de Cosquín en www.tvpublica.com.ar

#FestivalPaís @aquicosquinok";2023-01-25 22:49;6930;;6672;;83;2;4;89;;"13.34";;
"3023880964314102490_1417037267";"https://www.instagram.com/reel/Cn2-7dBAfra/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327354732_216235354129126_5362753974632152878_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=qHoP-o5RsaAAX90qMB2&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDSzo_4q2Qx5hC2F02JgWsKjmtfeS85b8HAGkuf5fHKPw&oe=64DDEF28";"Uno, dos... pero ¿tres hijos? ¿Quién más con un trauma de la infancia por acá?

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-01-25 20:59;7915;;7639;;64;1;3;68;;"8.9";;
"3023563367969421643_1417037267";"https://www.instagram.com/reel/Cn12t0Xs3lL/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327068658_115048461486682_2094959113246700320_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=6uWGUPPPtfsAX_rkLro&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBdIiXoXeGfdtzq3I_mh7rj1R3b0MOlzzPzbk7yZpSKIg&oe=64DE1398";"A 26 años del asesinato de José Luis Cabezas, quien fotografió al empresario Alfredo Yabrán en las playas de Pinamar en febrero de 1996.

Un año después, el 25 de enero de 1997, fue secuestrado, torturado y asesinado cuando realizaba la cobertura periodística de verano en la misma ciudad.

#JoséLuisCabezas";2023-01-25 10:33;30382;;30974;;1142;25;15;1182;;"38.16";;
"3023528274233121266_1417037267";"https://www.instagram.com/reel/Cn1uvIyA9ny/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/327328691_1565466403953284_6417854712032824149_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=RId4vFv7bCsAX_aW8kp&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDiv7cbDZ19XztXZPl66Z8DsZ6kmroRXXKyweQ8I6IcrQ&oe=64DCA134";"Cuando @ayelenchess le pone los puntos a @juliandoregger se pica #Ag3. Todos los lunes desde las 20.00 la comunidad del mundo del #Ajedrez se junta en Youtube y el twitch de #TVPública.";2023-01-25 09:23;6177;;6042;;49;4;0;53;;"8.77";;
"3023458477692570683_1417037267";"https://www.instagram.com/reel/Cn1e3dsAkw7/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327136091_223206893459705_5674518267331713248_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=myDYzmsr-JMAX9suJ7g&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCdFFxqHFX4tY0IhE4Lmy00mOAGLS0KYnmECh2jGKC4Pg&oe=64DD6F27";"¿Cómo y para qué se crea un Parque Nacional? Te lo contamos en #AbroHilo.

#Ciencia #viajes #naturaleza";2023-01-25 07:00;35846;;35485;;159;9;1;169;;"4.76";;
"3023357529209051406_1417037267";"https://www.instagram.com/reel/Cn1H6eFghkO/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327306091_953553298960671_6114756826091350373_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=pmddRX1zwYMAX_GyP6e&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA9PZReQkky7WhBrR2k9H7McNYDvqu_IO--LGhI67Qlaw&oe=64DD0DBA";"Jesús María tiene, además del festival, una joya de la arquitectura que es Patrimonio de la Humanidad, que se puede visitar siempre. Carlos Ferreyra, Director de la Estancia de Jesús María - Museo Jesuítico Nacional, habla sobre qué era lo que funcionaba allí y la importancia de esta estancia de la Compañía de Jesús.";2023-01-25 03:59;10509;;10331;;159;3;3;165;;"15.97";;
"3023195854141092280_1417037267";"https://www.instagram.com/reel/Cn0jJycg3G4/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327889963_2871939186283411_2394534696472838647_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=vnpuJpgKULYAX9T1oKO&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAdoPKaY6PWF8eHB_Y6SjYdOn-mnWcIi35RdUKXWZ39Eg&oe=64DDAEED";"“Superamos muchas cosas a lo largo del año sólo por vivir el malambo y recibir el aplauso de esta gente”

El Festival de Folklore de Cosquín es una oportunidad para que bailarines y bailarinas de todo el país demuestren su talento.

#FestivalPaís @aquicosquinok";2023-01-24 22:44;6045;;5954;;113;2;1;116;;"19.48";;
"3023129673006709403_1417037267";"https://www.instagram.com/reel/Cn0UGudgfqb/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327873879_734136968373322_1503406649260504136_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=YnaHPMVfn3YAX9Ag9mL&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAodVwmPCjyEhR-Bmrmd9E2MCTqFMtj736RgkoYJ6t62A&oe=64DCFE4B";"🤡🤹🏽‍♀️¡Los Caligaris trajeron la fiesta a Cosquín!🎪🎠

La tercera luna del Festival Nacional de Folklore de Cosquín tuvo un cierre circense al ritmo del cuarteto, el ska y el rock de la mano de @loscaligarisoficial. 

#FestivalPaís @aquicosquinok";2023-01-24 20:13;6153;;6201;;92;2;0;94;;"15.16";;
"3023073820891349342_1417037267";"https://www.instagram.com/reel/Cn0HZ-IAwFe/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327305204_184006087585950_6319747159315120793_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=p-4ZMK0_jbgAX-YGHqP&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfChorAwMeGGyKmkw1lPs9E6USOMfQ9mOvGColPCLLjoqA&oe=64DCE284";"Democracia, desigualdad y bloqueos en países de Latinoamérica fueron los ejes del discurso del Presidente en la apertura de la Cumbre de la Celac. Fernández llamó a los gobiernos a trabajar para garantizar y fortalecer la institucionalidad en la región.";2023-01-24 18:16;18152;;17939;;382;13;62;457;;"25.48";;
"3023066246792047034_1417037267";"https://www.instagram.com/reel/Cn0FrwMg2m6/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327192712_573923914294854_1148206956584498925_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=uG5D5iPCZt4AX9-PpfB&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDEMNy2pXyvhnVQjkCw0sw6xsROFhdzzyGPhbkLBKXkZg&oe=64DCCB9B";"Sillón, termo y ganas de pasarla bien. Todo lo que necesitás en la @fiestadelaplaya de Concepción del Uruguay

🔴 Mirá las cinco noches de la fiesta entrerriana en https://www.tvpublica.com.ar/

#FestivalPaís";2023-01-24 18:02;7313;;7453;;82;2;0;84;;"11.27";;
"3023049742943889211_1417037267";"https://www.instagram.com/reel/Cn0B7lygac7/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327221595_495638205843404_7630409479923677766_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=H6D4LvqzgTIAX--fWga&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCHu94VqqT8UURennnTEoIj6vtXzdUEEHWTrowSmvUYFg&oe=64DCB5AB";"En #Ag3 no todo es #Ajedrez. En esta oportunidad @juliandoregger nos plantea una problemática que genera grieta. ¿Para qué lado va el papel higiénico?";2023-01-24 17:29;6775;;6669;;68;2;3;73;;"10.95";;
"3023032205241812635_1417037267";"https://www.instagram.com/reel/Cnz98YiAQab/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/326768325_709620000532206_2330393635613241688_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Wn36RF8LaeIAX-i6hL2&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC52oFpVsqvxe3Lqe1KdtfF_ubO0tXv4_NTkvppbyh6Gg&oe=64DDC4CE";"Bersuit Vergarabat cerró la noche rockera de la Fiesta de la Playa

🎶 Gran show de @bersuitok en Concepción del Uruguay. Con las voces de Daniel y el Cóndor, Juan Subirá en teclados y toda la banda al palo, los de Buenos Aires coronaron la cuarta noche de la @fiestadelaplaya, en la que compartieron escenario con Mancha de Rolando y Cuatro pesos de propina

🔴 Mirá las cinco veladas de la fiesta entrerriana en tvpublica.com.ar

#FestivalPaís";2023-01-24 17:07;6285;;6354;;74;1;0;75;;"11.8";;
"3022874562200148844_1417037267";"https://www.instagram.com/reel/CnzaGYAgRts/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/327007171_905762010555550_8823070505385507121_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=r6ie2A-KtDoAX-0hbvs&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDpCgH_rMTCUYMcYwBGa95Lt4IqgIU7LLNKwzZcHKCXTw&oe=64DD4E2F";"Corrientes tiene payé. @la_depompert canta DNI de Teresa Sellares en el escenario Osvaldo Sosa Cordero. 

Disfrutá de lo mejor de la Fiesta Nacional del Chamamé en tvpublica.com.ar con #FestivalPaís";2023-01-24 11:42;4357;;4090;;36;1;2;39;;"9.54";;
"3022811278004522766_1417037267";"https://www.instagram.com/reel/CnzLteAgQ8O/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327049721_488627470110142_5580131060308910932_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ccd59MWd3z0AX_iLdsL&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBscWv-i0Z-bqL4jXJOaCupXuVZPYcOZrEI1KhMn3KBug&oe=64DC661F";"@sol_despeinada sigue preguntando...en esta oportunidad quiere saber y contarte ¿Qué son los petroglifos? 

Desde Salta, Christian Vitry (montañista, antropólogo y Director General de Gestión Patrimonial de la provincia) y Bernardo Cornejo Maltz (fotógrafo y antropólogo) presentará el proyecto arqueológico Arte Rupestre Tastil y el Programa Qhapaq Ñan

Abro Hilo es un lugar de encuentro y debate sobre temas que pegan fuerte en nuestras vidas, abordados desde la ciencia y la tecnología y su impacto social. Drogas, cambio climático, modelos de ciudad, inteligencia artificial y datos, sexualidad, salud mental y alimentos son algunos de los temas que se abordarán en las emisiones.";2023-01-24 09:35;34284;;33236;;156;9;8;173;;"5.21";;
