Id;URL;Image;Title;Date;Video Views (Organic);Video Views (Paid);Reach (Organic);Reach (Paid);Likes (Organic);Saved (Organic);Comments (Organic);Interactions (Organic);Interactions (Paid);Engagement;Post clicks (Paid);Spend
"3065260126781981170_1417037267";"https://www.instagram.com/reel/CqJ_dhJAkHy/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/330065191_945603826445398_1323718057036646082_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=u2LF0O-C0pEAX9QKNJu&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAj4QdrKoTZswVWQymsaXMGKPuR8EwnMX4eWYESzYlDWA&oe=64DDFB07";"@lautaromartinez: “Esta fiesta también es de ellos”

#SomosMundiales";2023-03-23 23:12;16975;;16842;;1209;34;10;1253;;"74.4";;
"3065259234519391585_1417037267";"https://www.instagram.com/reel/CqJ_QiKA51h/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337562387_130350226507467_21821007507211603_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=CSwHtRy1AQwAX_x_qFZ&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBGKSD1aDhKdeKjzVnpm0G23x_o9Oh0iTmorWpQrMZR5A&oe=64DCB166";"@emi_martinez26: “Queremos ser ídolos para los chicos y mejorar partido a partido”

#SomosMundiales";2023-03-23 23:10;28578;;28534;;3782;118;19;3919;;"137.34";;
"3065256062669216240_1417037267";"https://www.instagram.com/reel/CqJ-iYJAtnw/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337280312_770513791165081_5791519417612513557_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Fu_u97V18BMAX9wtVMb&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC7hkCd906kS95lG5T-h_EwHfRKTaygvj-sTCXfuglrfA&oe=64DD14E0";"@rodridepaul: “La pasamos muy bien. Nos divertimos mucho”

El “motorcito” se refirió a su amistad con Leo Messi

#SomosMundiales";2023-03-23 23:04;24511;;24578;;1325;43;7;1375;;"55.94";;
"3065248104438694657_1417037267";"https://www.instagram.com/reel/CqJ8ukdggMB/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328966461_179097221582311_6995992882534391766_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=raJz4iwaTrwAX8oD-1j&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBxvVJvH8PL9o1AO55g6GSo-6wMsXfjdec_42pZowE53Q&oe=64DD31FA";"🫶 Messi y la Copa, un romance correspondido

@leomessi conversa mano a mano con @sofimmartinez

#SomosMundiales";2023-03-23 22:48;40738;;39937;;4159;245;28;4432;;"110.97";;
"3065246350364064293_1417037267";"https://www.instagram.com/reel/CqJ8VC2gzol/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337491099_580365360711861_5696086325875495436_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=eFGRvTy5KP0AX_1Dbx2&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCm-fQVffCfVnW0XkjHv57UnjXglmA7rho49UOctaL9bA&oe=64DD3D87";"¡Gracias a vos Capitán! ❤️

#SomosMundiales";2023-03-23 22:45;66459;;68109;;7637;349;115;8101;;"118.94";;
"3065243437185070520_1417037267";"https://www.instagram.com/reel/CqJ7qpvg3W4/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337338698_927835868262803_6991401727744463245_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=iNV5WvaJeIMAX_iocm0&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAEUkdpXS61zU-nGV9Aet5rI2ImfG5Z6ylKf-2vXcyOdg&oe=64DE3809";"La emoción de Scaloni es la de toda la Argentina 🥹

#SomosMundiales";2023-03-23 22:39;35426;;35904;;3048;123;11;3182;;"88.63";;
"3065242228235440784_1417037267";"https://www.instagram.com/reel/CqJ7ZD0gBKQ/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337430348_907291237150998_7703969100461104204_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=BqYe6Qkf5cUAX8ssfHe&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBZAN_Lzaq71YB7JFuJT3QeRGKXuOwWcdo9fGAa55Fe_A&oe=64DCDF74";"💕¡Dale Campeón! ¡Dale Campeón! La vuelta olímpica tiene lugar en el Monumental

#SomosMundiales";2023-03-23 22:37;23232;;23612;;1660;47;9;1716;;"72.67";;
"3065233248952167694_1417037267";"https://www.instagram.com/reel/CqJ5WZNgq0O/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337439896_2125191127676034_5399468421195880320_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=1XjwGoW1qB0AX9zA28X&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBbEnbwXwbcikqQFt0HJfOlqnlL7cwpTndFB8p8Jyg6Vg&oe=64DE23C2";"😍 La albiceleste ganó 2-0 frente a Panamá, en un encuentro amistoso como parte de la Fiesta del Campeón. Thiago Almada anotó el tanto que abrió el marcador para los Campeones del Mundo y Leo Messi anotó de tiro libre.

#SomosCampeones";2023-03-23 22:19;34176;;33976;;1804;79;15;1898;;"55.86";;
"3065196840103332619_1417037267";"https://www.instagram.com/reel/CqJxEk1AksL/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337333077_239202291916525_610828629471349168_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=2MFs9_fYxxwAX-wlDYU&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD-1dC5zvbYbxYQPwyOzdUwrdy5S_PnVKc8VKYzIBMdeA&oe=64DCDBC2";"Wosito 🔥🔥🔥

#SomosMundiales";2023-03-23 21:07;313036;;291821;;30469;1658;721;32848;;"112.56";;
"3065166187332727990_1417037267";"https://www.instagram.com/reel/CqJqGhNgXS2/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/326909082_619962926611848_1464336824896379530_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=u6hX9UhN7GwAX-J8n9h&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCjFIBL3vrjAP25FWPH_qkmixd0B2S8BnMiCZQt56_AKA&oe=64DC9420";"👑 ¡Sean Eternos!

¡Todos de pie porque suena el Himno en el Monumental! @arielardit es el encargado de entonar las estrofas nacionales

Mirá Argentina vs Panamá EN VIVO en tvpublica.com.ar

#SomosMundiales";2023-03-23 20:05;53562;;52045;;4218;228;63;4509;;"86.64";;
"3065160350732239285_1417037267";"https://www.instagram.com/reel/CqJoxldAcG1/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337313454_1349423019241584_5808517768254603079_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=PKfyNn1SHasAX-_6khU&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD9CBDOTMFpvtESIrE7ZznfwYd-ixsZGDH1PoWS-PqvKw&oe=64DDFAA3";"🇦🇷 La banda de Leo

Mirá Argentina vs Panamá EN VIVO en tvpublica.com.ar";2023-03-23 19:53;44883;;45908;;4863;155;23;5041;;"109.81";;
"3065155820665800590_1417037267";"https://www.instagram.com/reel/CqJnvqgAYeO/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337720298_1868399036851322_197190444443629206_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=K8B30nW3Rc4AX9ZC5Ib&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB7ZeBsByl9k770ce2RT1_YJ8e5yUOLVUT4L4QRcNQUiQ&oe=64DDFA33";"🫶 ¿Cuál es tu jugador favorito?

A la Scaloneta la alentamos en Televisión Pública. Mirá Argentina vs Panamá EN VIVO y para todo el país en tvpublica.com.ar";2023-03-23 19:44;11796;;12551;;336;5;3;344;;"27.41";;
"3065112485829811366_1417037267";"https://www.instagram.com/reel/CqJd5DygBym/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337144665_602654378545069_326438377108720582_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=qigICJsCUhUAX8YPi8Z&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCkhufaCQwyel2RH9Zya9cWdh95Ry_cUmdvKZwtxowZlg&oe=64DD5133";"“El que no calla prefiere a Mbappé antes que a Messi”

@sofimmartinez encontró a la maestra tiktoker ¡Mirá!

#SomosMundiales";2023-03-23 18:19;847850;;803301;;137261;13045;759;151065;;"188.06";;
"3065093486035586640_1417037267";"https://www.instagram.com/reel/CqJZkk2g85Q/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337317704_180416818097229_7849818789318337366_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=aw6kJ19VPmoAX9Q4ln2&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDmk4qKwfrYgLTabx-JbDFi1C-J9zv_jrVpqw8I9-FmIA&oe=64DE3FC3";"Uno, dos, tres, cuatro @emi_martinez26 en las inmediaciones del Monumental 🧤 En la previa de Argentina 🇦🇷-🇵🇦 Panamá @sofimmartinez habla con la hinchada argentina que llega al estadio para vivir la gran fiesta del campeón del mundo.

#SomosMundiales";2023-03-23 17:41;18808;;19370;;802;10;7;819;;"42.28";;
"3065078223617456545_1417037267";"https://www.instagram.com/reel/CqJWGengPmh/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337318885_1222327215342210_9199151871210831823_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=5VQuCBWmybYAX8Havmo&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBmLZbzI8upFCDh0srD9jzJjmEpO0Fn0U-JAD7Z0opemQ&oe=64DDC136";"Delfi y Sofi (@lasprincess_dsok) reversionaron “Muchachos” ¿Qué te parece este nuevo hit? ¿Ya te lo aprendiste?

Alentá a la Scaloneta en tvpublica.com.ar con #SomosMundiales. A las 20:00 no te pierdas Argentina vs Panamá";2023-03-23 17:11;302557;;300474;;20252;1435;455;22142;;"73.69";;
"3065072104530693503_1417037267";"https://www.instagram.com/reel/CqJUtbxgs1_/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337263666_887990855825875_5685277610845110367_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=m3BT8ypTDBIAX9sAwBY&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAC6QlqIgx_onEti30rnJMtVx6apQfxNPFdIjh1x4Z8ZA&oe=64DD1A17";"¡Los campeones están en casa y la alegría es total! Los y las hinchas ya llegan al Monumental para alentar a la Scaloneta. Sumate vos también en en tvpublica.com.ar

#SomosMundiales";2023-03-23 16:58;16853;;16440;;600;13;5;618;;"37.59";;
"3065025223880500505_1417037267";"https://www.instagram.com/reel/CqJKDOxAmUZ/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337314384_934893050862337_8800383403371038599_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=FuPllI7NvGUAX_g8AZh&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBA-b1DEFG6o78sDkfatQ21RJU_oLjzPiq78Dza71huCQ&oe=64DC63E5";"Los campeones del mundo están listos para salir a la cancha

🎉 Desde las 17:00 viví en TV Pública la previa con la fiesta en homenaje a la Selección

⚽️ Y a las 20:30 no te pierdas Argentina 🇦🇷-🇵🇦 Panamá 

🔴 Miralo en tvpublica.com.ar

#SelecciónArgentina #SomosMundiales";2023-03-23 15:28;35552;;34621;;775;50;6;831;;"24";;
"3063370025810517166_1417037267";"https://www.instagram.com/reel/CqDRs7cA9yu/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/336825842_3525824764327898_7135608285903547470_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=HzFiknCdnr8AX-b3m40&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD2TDk1dxSCgQaH8QTXSLafn21u7eAz8k7gZoS6zGSySQ&oe=64DDC108";"Cuando una coalición liderada por Estados Unidos invadió Irak en marzo de 2003, lo hizo en medio de un rechazo global sin precedentes. Millones de manifestantes reaccionaron marchando contra la guerra en todo el mundo.";2023-03-21 08:37;18325;;17743;;358;30;35;423;;"23.84";;
"3063014358503280467_1417037267";"https://www.instagram.com/reel/CqCA1Scgk9T/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/336959398_611019410554858_2904357672864271413_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=3E8m59VX99kAX8pBbuk&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC7r4kgPDk_HKSvaOGmUGXjOA_dM1S3LYolRElHAI6QEQ&oe=64DD8E24";"Hay regalos que son feos y… más feos! Este es uno de ellos. Lo importante es que le guste a María Isabel, la mamá de Anga.

⚡️Todos los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPais por Twitch y YouTube ¡No te lo pierdas!";2023-03-20 20:53;8125;;7797;;89;1;1;91;;"11.67";;
"3062914704054722547_1417037267";"https://www.instagram.com/reel/CqBqLIAgJ_z/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/337336352_254356683592523_6505694500723521785_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=umF28LEKbYgAX-mmasa&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDavkV48LmeXyC9LcnkXgubG1K2Fy4thnd33incmxYXzw&oe=64DE1E69";"Argentina cumple 40 años ininterrumpidos de democracia. Desde 1983 en el país se fue consolidando un proceso de democratización que permitió, con avances y retrocesos, fortalecer el Estado y sus instituciones. Sin embargo, esa oxigenación no parece haber llegado aún al Poder Judicial y la justicia atraviesa hace años una profunda crisis de legitimidad.

SIC Temporada 2 - ""Poder Judicial ¿Será justicia?""";2023-03-20 17:41;6009;;6109;;66;1;2;69;;"11.29";;
"3062809552065005359_1417037267";"https://www.instagram.com/reel/CqBSQ9lggcv/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/336807762_609461990629588_2213409064544661293_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=KyVlMaLjiCIAX8Oq12F&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDxoFV8pvMf8YQ2_teQP60tozoWT0SC4eYpD_FIQdMkcA&oe=64DE38D1";"¿Qué significa la visualización ideal en el ajedrez? Te lo explica el gran maestro Ariel Sorín. 

Todos los lunes desde las 20.00 hacemos #Ag3 en Youtube y Twicht";2023-03-20 14:07;7902;;7913;;47;5;0;52;;"6.57";;
"3060842177216319702_1417037267";"https://www.instagram.com/reel/Cp6S74-gxDW/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/335886490_124410677258640_2911295598367460175_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=mZ6meAhxHuMAX88MLsX&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAoVOFI4yCJE_t_ul6Ala4affxDo2Z2cTzbkz3QPZHyPA&oe=64DD8C6F";"¿Ke es eso? ¿Una bebida alcohólica o un parque de toboganes acuáticos? 

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-03-17 20:55;12410;;11772;;111;2;5;118;;"10.02";;
"3060750904212058279_1417037267";"https://www.instagram.com/reel/Cp5-LsXg_Cn/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337300795_915900846122109_5564301354165583702_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=GovdcYtXN44AX_HXEGG&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD4-Zn1Q8dUBh6O3Al4nVKUChmXwMheSoMyU8LuUNH8KA&oe=64DCD99A";"Comenzó el juicio por Lucas González. El joven de 17 años era futbolista del Club Barracas Central.  Fue asesinado en noviembre de 2021 mientras volvía a su casa, junto a tres amigos, luego de un entrenamiento. 
Los acusados son tres policías de la Ciudad: Gabriel Isassi, Juan José Nieva y Fabián López.";2023-03-17 17:53;10737;;10738;;142;1;6;149;;"13.88";;
"3060085181605147964_1417037267";"https://www.instagram.com/reel/Cp3m0J4AvU8/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/336522692_779748616614300_4578644238779581820_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ir8ZMddwmfUAX9IRUTR&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDydSyYNFesD8Zjwg4bYMcCKBjryuR8B7ZRgJ2MY6B8pw&oe=64DD0D0C";"El gobierno francés impuso la reforma jubilatoria por decreto. El proyecto había sido votado en el Senado y aguardaba su tratamiento en Diputados. Macron afronta una moción de censura. París estalló tras la decisión.";2023-03-16 19:50;49433;;50102;;1644;79;98;1821;;"36.35";;
"3060055783946428608_1417037267";"https://www.instagram.com/reel/Cp3gIXLAaDA/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/335908651_596646262496046_2017347554537325594_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=qiciylEC1uUAX8lJ3n3&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBEjZ4Ui2hV-TZpWkaoz31RbUDAW42nzJyR211zCVAQ1Q&oe=64DE2782";"¿Y vos cómo te levantaste hoy? Siciliana Dragón o Siciliana Paulsen? 

En #Ag3 pensamos todo el tiempo en Ajedrez. Súmate casa lunes desde las 20.00 por nuestros canalesal digitales.";2023-03-16 19:00;4680;;4496;;51;0;1;52;;"11.57";;
"3060028594773488995_1417037267";"https://www.instagram.com/reel/Cp3Z8tSAvVj/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/337160211_1212749109373789_2706946109312834230_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=O5SZBxtdHWcAX__R3K1&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDly54csO0s5kRuP_eYztf0uQFB8fRK2Ci4PIyBGT_FEg&oe=64DC6807";"Miles de usuarios se quedaron sin luz en las últimas semanas en la ciudad y provincia de Buenos Aires. El ENRE presentó una denuncia penal contra los directivos de la empresa Edesur. El Gobierno estudiará la estatización.";2023-03-16 18:00;7950;;7993;;134;2;8;144;;"18.02";;
"3059283411429682314_1417037267";"https://www.instagram.com/reel/Cp0wg3NguyK/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/335672086_757319305830032_6696023440416144795_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=LbEUfXyr2zYAX9EqfpR&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCAz3mV60aMidhTZQWAZdKj10QinXp58atlzRIHi6jnhA&oe=64DCAABD";"🔥 Hay tanta tensión sexual que no podemos manejarla. Tania tampoco

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.

#LadyGaga #BradleyCooper #Shallow #Oscars";2023-03-15 17:20;23519;;23160;;492;24;14;530;;"22.88";;
"3058626618621816256_1417037267";"https://www.instagram.com/reel/CpybLRPge3A/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/333635570_196684086326780_1511107689041925816_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=yt55tYj9ItcAX87z7Am&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCQH-xNCCnk8K0wR6K3WoZS_56wEqbMcPuiOLLegu7VZw&oe=64DE15BC";"Sequía y falta de dólares. Un binomio difícil para la Argentina. En un año electoral y con una economía debilitada. Para algunos economistas las metas de déficit acordadas
con el FMI no podrán ser cumplidas.";2023-03-14 19:33;18746;;18602;;219;24;26;269;;"14.46";;
"3058541088122883315_1417037267";"https://www.instagram.com/reel/CpyHuowgEzz/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/335999055_2211771995688613_3954410597871876767_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Lfgm9qjF9AAAX_auO7s&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB19ALL-Kmc4yzCccaffvo_NfbFgYiVgmfxd6LQGRvI_A&oe=64DC9367";"Al grito de #Leokrysa un grupo de fanáticos de #Ag3 se acercó con pancartas al canal para alentar al gran maestro. Tenemos la suerte de que los mejores siempre están en nuestro programa y eso nos pone muy feliz.";2023-03-14 16:48;5620;;5719;;45;2;1;48;;"8.39";;
"3058540829560942429_1417037267";"https://www.instagram.com/reel/CpyHq39Ai9d/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/335778718_588976979790945_8294226378329154726_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=rZf8UkKmvsIAX_ODkt6&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDGzscTNorwiNRByiLO05mV9JDXOA3kD6wd9y12IHmybg&oe=64DDCF8F";"Mientras Juanma interactuaba con la Inteligencia Artificial se le vino una pregunta ¿Por qué hablamos de LA Inteligencia Artificial en femenino? En pocos segundos, Sol responde a ese interrogante.

Sumate a #AbroHilo con @sol_despeinada  y @jmcafferata todos los martes, a las 20:00, EN VIVO en el Twitch de @tec.ciencia.ar y de TV Pública y en nuestro canal de YouTube.";2023-03-14 16:43;778783;;704613;;46361;4822;1110;52293;;"74.22";;
"3057593061585574289_1417037267";"https://www.instagram.com/reel/CpuwLCPgdmR/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/335928657_1350327378876488_5924702429708542919_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=EsjqxdhHPWwAX9mVSTy&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAWBF4Eg8ISTXunKss1vZGaLElwo6y4f0XwsJ3m5CEabw&oe=64DDA247";"La situación de las y los refugiados es uno de los saldos más dramáticos de la guerra. Escapando de su país o huyendo de la violencia dentro de sus fronteras hoy son casi 100 millones las personas que tuvieron que abandonar sus hogares para deambular por el mundo en busca de un futuro mejor.

@osvaldolaportok es Embajador de Buena Voluntad de @acnur y trabaja para visibilizar el drama socio humanitario de las refugiadas y refugiados.

Mirá #AbroHilo con @sol_despeinada y @jmcafferata todos los martes, desde las 20:00, en el Twitch de @tec.ciencia.ar, de la Televisión Pública y en nuestro canal de YouTube.";2023-03-13 09:22;9349;;9354;;100;4;3;107;;"11.44";;
"3056386915885549956_1417037267";"https://www.instagram.com/reel/Cpqd7ThgomE/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334517886_201336785970733_5243419460720543384_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=tq3toIacuG8AX-yOzIh&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD0y1xVD2cqxqBFq9c_AeuneUAabHKUPfq0bqtqkeY_YQ&oe=64DD4CAD";"Vamos a realizar un experimento sumamente peligroso y mágico. ¿Qué sabemos sobre presión atmosférica?";2023-03-11 17:27;25641;;24998;;192;8;7;207;;"8.28";;
"3055647009152314290_1417037267";"https://www.instagram.com/reel/Cpn1sPrgiuy/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334707593_744858993906461_7847241055533047309_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=_0KEaWzLN80AX92XRVW&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBMN1nj-jZujT7onW78Fag9gQ449ZmxhTSZ7dwaWNtqWA&oe=64DD81F3";"Viernes de levante 🪩 Hay secretos que no se deben compartir ni entre amigos, @marianoanga lo sabe bien.

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-03-10 17:00;11533;;11025;;146;3;14;163;;"14.78";;
"3054967462991824459_1417037267";"https://www.instagram.com/reel/CplbLjAAQZL/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334579960_1687493721704266_1039060843936537680_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=-Vhaja8yItcAX9_PsnB&_nc_oc=AQkprVNq3fl5GIpQUTrG5vhCzwFmfnSBbAGW9gPCc0UIjAoXKK0EF-4dJAhDTZuPC_g&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCNNIEb3t37VzC-j2s1JuoVQhavFCYGMr7sZmMQUMctjg&oe=64DC88AC";"En un nuevo #8M, las calles porteñas fueron sede de la marcha por el Día Internacional de las Mujeres Trabajadoras.  Algunas de sus protagonistas nos comparten cuáles son las consignas, los reclamos y las luchas pendientes del movimiento feminista.";2023-03-09 18:22;21032;;20896;;638;15;94;747;;"35.75";;
"3054122980171983895_1417037267";"https://www.instagram.com/reel/CpibKtFgiwX/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/332808526_181268597983754_7798893584680455869_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=E2zK3fwpMN0AX8HiGNn&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA8xoqJqumkZv088h8uwenD7iD_7svqEmyU1HZhkdtVdQ&oe=64DCCAEC";"#8M: Brecha económica por género

La desigualdad salarial continúa según estadísticas de @ctrocepa. @amypaladinf relata cómo es esta situación en la actualidad. Un llamado a la reflexión ante un nuevo día de la mujer trabajadora.

¿Cuál es la situación de ustedes?

#8MARZO";2023-03-08 14:26;5345;;5171;;58;1;3;62;;"11.99";;
