Image;PostLink;Content;Type;Timestamp;Reactions;Comments;Shared;Clicks;LinkClicks;Impressions;Impressions (Organic);Impressions (Paid);Reach;Reach (Organic);Reach (Paid);VideoViews (Organic);VideoViews (Paid);VideoTimeWatched;Engagement;Spent
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/363860103_263732259760704_8655788315599594208_n.jpg?stp=dst-jpg_s130x130&_nc_cat=101&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=HvlSn1QyMMIAX-zAjmL&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBNM_oB9f888KbxWl5Hie6m_YPcOWUmwjIaHtqQahtq0w&oe=64DEAE8B";"https://facebook.com/105921658046/posts/671990904971592";"#Elecciones2023 | Resultados oficiales | Provincia de Buenos Aires. Con el 34,76 % de las mesas escrutadas.

🔵 Axel Kicillof | 37,48 %
🟣 Carolina Píparo | 24,14 %
🟡 Néstor Grindetti | 15,99 %
🟡 Diego Santilli | 15,48 %

http://tvpublica.com.ar";"video";2023-08-13 22:53;39;16;6;123;1;2855;2855;0;2855;2855;0;1677;0;18;"64.45";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/349034316_672296997755703_332432950963585892_n.jpg?stp=dst-jpg_s130x130&_nc_cat=106&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=AsdB8_KMSHgAX-FGram&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBCHFWRj0CE-UtI05KGPx-41RTl_gWOvCTelfTHHWsOyg&oe=64DEF72C";"https://facebook.com/105921658046/posts/671988338305182";"🗳️ #Elecciones2023 | Resultados oficiales | Con el 61 % de mesas escrutadas.

🟣 Javier Milei | La Libertad Avanza | 32,57 %
🟡 Bullrich - Rodríguez Larreta | Juntos por el Cambio | 27,57%
🔵 Massa - Grabois | Unión por la Patria | 25,48 %
🟢 Schiaretti | Hacemos por Argentina | 5,20 %
🔴 Bregman – Solano | 2,38 %

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 22:48;27;3;4;106;2;2302;2302;0;2225;2225;0;1118;0;11;"62.92";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/363818176_317033530786904_4245094299334039464_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=r3jjvZpOsCYAX-Gf5vP&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB2_9W33mC5FTF25dWwXgfHVV3zf8I4JGs5RqjDQffu7Q&oe=64DDD13C";"https://facebook.com/105921658046/posts/671987804971902";"🗳️ Agustín Rossi: ""Lo que hacen las elecciones primarias es posicionar los candidatos de cada uno de los espacios. Hoy terminaron las PASO, mañana empiezan las elecciones generales""

http://tvpublica.com.ar";"video";2023-08-13 22:46;79;25;5;171;0;2353;2353;0;2353;2353;0;1406;0;12;"119";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/363984764_826854005695336_3406203577013801840_n.jpg?stp=dst-jpg_s130x130&_nc_cat=104&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=_Z3H1arp5N4AX9bOaaW&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCEEtVmG00NNJ9sRrjhblpwS1qP0sawesVJmfVVcd19WQ&oe=64DF4FA0";"https://facebook.com/105921658046/posts/671987614971921";"#Elecciones2023 | Resultados oficiales | Ciudad de Buenos Aires. Con el 94,63 % de las mesas escrutadas.

🟡 Jorge Macri | 28,60 %
🟡 Martín Lousteau | 27,17 %
🔵 Leandro Santoro | 22,20 %
🟣 Ramiro Marra | 13,03 %

http://tvpublica.com.ar";"video";2023-08-13 22:46;8;3;0;52;1;1615;1615;0;1615;1615;0;814;0;8;"39.01";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364099965_324766293547448_6551630935483020821_n.jpg?stp=dst-jpg_s130x130&_nc_cat=103&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=3GCpvcC359wAX-kO1Ey&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAvgJnT72-UNuiiSGBAMnIg_geyWa4T_zd7bLETDJW6lw&oe=64DE45D5";"https://facebook.com/105921658046/posts/671981154972567";"🗳️ Llegó Patricia Bullrich al centro de campaña de Juntos por el Cambio. La precandidata presidencial aseguró que ganó la interna de su espacio ante Horacio Rodríguez Larreta.

#Elecciones2023 | http://tvpublica.com.ar";"video";2023-08-13 22:27;12;5;1;46;0;2372;2372;0;2310;2344;0;1102;0;8;"27.71";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/349037970_1488682621903299_8619375303753038490_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=6ba0Ih5laXUAX_BULzF&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAF09Nv_2JJWyWicU4J9mEauyg5GaqEru0aemcp2SUhIQ&oe=64DDC463";"https://facebook.com/105921658046/posts/671980764972606";"🗳️El precandidato a presidente de Hacemos por Argentina, Juan Schiaretti, confirmó que está “en carrera para la presidencia” y declaró que Javier Milei es el más votado en Córdoba. #Elecciones2023

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 22:26;118;24;17;510;1;7533;7533;0;7533;7533;0;5035;0;22;"88.81";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/363778439_158344570619489_6410677048558025941_n.jpg?stp=dst-jpg_s130x130&_nc_cat=110&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=b9uX5paRfowAX840ENZ&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfA5xh9Hu5jSQclz29GWjMXpx4vNe97ceQChBbUBXQuQ6g&oe=64DE4359";"https://facebook.com/105921658046/posts/671974098306606";"🗳️ #Elecciones2023 | Resultados oficiales | Ciudad de Buenos Aires
Con el 84,06 % de las mesas escrutadas.

🟡 Jorge Macri | 28,51 %
🟡 Martín Lousteau | 27,06 %
🔵 Leandro Santoro | 22,21 %
🟣 Ramiro Marra | 13,19 %

http://tvpublica.com.ar";"video";2023-08-13 22:07;20;3;3;85;3;2550;2550;0;2504;2464;0;1455;0;10;"44.33";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/363965509_755910032952975_3577978950063980707_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=uL0g8NmOqewAX_eYwbx&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBqUep-oni_QSelrPhxQ3vl1x5aLtS2JnSg2EGSGFxK-A&oe=64DEF8AF";"https://facebook.com/105921658046/posts/671962694974413";"🗳️ ¿Escenario electoral de tres tercios? El análisis de Luis Alberto Quevedo en #Desiguales. 

http://tvpublica.com.ar";"video";2023-08-13 21:35;24;8;4;51;0;2286;2286;0;2193;2246;0;955;0;10;"39.67";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/362381602_1004148184060710_3187330272813714500_n.jpg?stp=dst-jpg_s130x130&_nc_cat=102&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=C1boxHjV39YAX8AUYpA&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCw0llNJKDoR7L6-qXtOnZmnC7XuxKHKPBY1PnbWPoooA&oe=64DF6E11";"https://facebook.com/105921658046/posts/671960574974625";"🗳️ María Servini: ""No es conveniente hacer esto así, desdoblado. Es complicar toda la elección"". La jueza electoral habló sobre el sistema de votación electrónica en CABA y sostuvo en #Desiguales que sería pertinente peritar las máquinas.

http://tvpublica.com.ar";"video";2023-08-13 21:28;23;7;7;63;1;2827;2827;0;2827;2811;0;1184;0;9;"35.37";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/367355974_941115076991297_1397036424376120441_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=yvn_ZfomheoAX_P02-r&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfApjLX0M3e00s6OVdVcE-PtSF_3qG0tSioL0I6jUk20og&oe=64DEE008";"https://facebook.com/105921658046/posts/671958604974822";"🗳️ Boleta Única Electrónica en CABA, una de las protagonistas de la jornada electoral.

Arrancó una edición especial de #Desiguales. Luli Trujillo y Pablo Caruso junto a analistas invitados con todo lo que dejaron las #Elecciones2023.

http://tvpublica.com.ar";"video";2023-08-13 21:20;8;2;3;22;1;1465;1465;0;1438;1438;0;508;0;7;"24.34";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/364815591_222524744118359_1355661450765075236_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=i_q49FgpSzUAX_ox7qB&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCHY8OumdWpbgAG6EBf1tZsy-WElqNDbDKatKInzwdIsw&oe=64DEC265";"https://facebook.com/105921658046/posts/671953521641997";"🗳️ “El escrutinio va a ser lento, probablemente ajustado, habrá que ser pacientes” manifestó Julián Domínguez, asesor del gabinete económico, desde el centro de campaña de Unión por la Patria. #Elecciones2023

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 21:01;56;18;3;130;1;2980;2980;0;2980;2980;0;1616;0;10;"69.46";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364331531_1259360038080481_7696631252956561765_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=FUzX0YhHqDcAX-3Rx_1&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCg8h7AtJ78TApVHHqC69n23UoRqf34n79p9HI_DwifCg&oe=64DEE504";"https://facebook.com/105921658046/posts/671949078309108";"🗳️ El precandidato a diputado por la provincia de Buenos Aires de La Libertad Avanza, Alberto 'Bertie' Benegas Lynch, dijo que esa fuerza está recibiendo ""muy buenas noticias"" sobre la performance electoral en las PASO, pero pidió paciencia hasta recibir los primeros resultados oficiales. 

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 20:44;37;1;1;59;0;2955;2955;0;2933;2933;0;1832;0;12;"33.41";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/364432679_307854938432379_910396921804567362_n.jpg?stp=dst-jpg_s130x130&_nc_cat=106&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=uv42XxAcqhMAX8sUUh_&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCG_ackL7x4CcSr8TpDPh27poPoAp9j9ZQDprQKkfV8ZQ&oe=64DF719E";"https://facebook.com/105921658046/posts/671946921642657";"🗳️ La presidenta de la Cámara de Diputados, Cecilia Moreau, afirmó que la fórmula presidencial que componen Sergio Massa y Agustin Rossi obtuvo un ""buen resultado"" en las PASO y remarcó que el oficialismo ""escuchará atentamente"" el mensaje de las urnas. #Elecciones2023 

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 20:38;110;53;4;296;0;4545;4545;0;4541;4541;0;3260;0;12;"101.96";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364455955_264727082982751_2072653189591040723_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=a06T8VAJYxAAX-HXQe2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCiPqv2zWl9DeW9-5XXxmC0M5MqyS_Axr_U2ChWCG-bJQ&oe=64DEA66D";"https://facebook.com/105921658046/posts/671932744977408";"🗳️ Daniel Scioli: ""Dijimos 'Democracia para siempre' y yo aspiro a que tengamos un desarrollo para siempre"". El embajador de Argentina en Brasil destacó la figura de Sergio Massa y llamó a esperar los resultados oficiales con serenidad.

#EleccionesEnTVP | http://tvpublica.com.ar";"video";2023-08-13 19:42;59;26;0;116;0;2805;2805;0;2696;2685;0;1309;0;8;"74.55";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364345375_835518034875297_3331388051206570969_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=WcAvgh-WW3MAX90AICc&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfA_jqZBWUnrObeGC_6KdxU7fA9i6fE3cJY9mZU5fpp5FA&oe=64DF09E2";"https://facebook.com/105921658046/posts/671922888311727";"🗳️ Desde el centro de campaña de Unión por la Patria, el Ministro de Turismo y Deportes Matías Lammens pidió cautela para esperar los resultados y puso en evidencia el mal funcionamiento de las urnas electrónicas en la Ciudad de Buenos Aires.

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 19:05;51;22;4;117;0;3167;3167;0;3140;3150;0;1683;0;10;"61.78";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/364259830_306544625272683_8294080305181902809_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=eYkc83B9rxIAX_AbuqR&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDrcKNg102j9qRlkNwRJ1YfWb9h5VqHmDvbLes-ZAfRew&oe=64DF848F";"https://facebook.com/105921658046/posts/671911821646167";"Cerró la votación | ""El comicios se ha realizado en tranquilidad, en paz, eso creo que es lo más importante, y con normalidad"" expresó Julio Vitobello. Secretario General de la Presidencia.";"video";2023-08-13 18:27;29;4;4;89;0;2989;2989;0;2917;2917;0;1494;0;9;"43.2";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/363637538_1382967048981181_8547393085288736499_n.jpg?stp=dst-jpg_s130x130&_nc_cat=100&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=qZme7vENXa8AX8yUvI4&_nc_oc=AQkEuctg5RO7FZiemjAntQRKMsRym4wRcTDtNPTo1Q-dzYlolbmpZg2Q8RgOAHQmyS4&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBDnT37YDJMeP6k7tZ94mzrePLJ8xYOYwiHGTq0sNympw&oe=64DEACE0";"https://facebook.com/105921658046/posts/671909344979748";"🗳️ ÚLTIMO MOMENTO | La jueza federal con competencia electoral en la Ciudad de Buenos Aires, María Servini, determinó que se podrá seguir votando hasta las 19:30 debido a los inconvenientes y retrasos con las urnas electrónicas concurrentes.

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 18:18;23;2;3;38;0;2892;2892;0;2892;2892;0;2067;0;11;"22.82";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/365790966_310589924697800_278314607953231269_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=y-R-ytRHsyUAX8w-b1F&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB-huIDWqJtUzXThjINlcQh9mudgmnwUl11aL4CeSsc5w&oe=64DF200C";"https://facebook.com/105921658046/posts/671903688313647";"Simpatizantes de Javier Milei agredieron a un equipo del Noticiero de la TV Pública en la sede de la Universidad Tecnológica Nacional, en el barrio porteño de Almagro, mientras emitía su voto el precandidato a presidente de La Libertad Avanza.

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 18:04;453;177;50;1213;0;14177;14177;0;13554;13554;0;10695;0;28;"139.66";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/339782530_603473111400634_5818366786337707686_n.png?stp=dst-png_p296x100&_nc_cat=103&cb=99be929b-3346023f&ccb=1-7&_nc_sid=300f58&_nc_ohc=cz0kYoZS9XEAX_q7vQu&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD3BhD90heZ4tzr7JhBua2VaTKAT9-b-ewUs62zcI2CAA&oe=64DF317F";"https://facebook.com/105921658046/posts/670042218339720";;"photo";2023-08-13 16:03;0;7;1;207;0;22571;22571;0;21912;21912;0;0;0;0;"9.81";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/364390189_1288776548696401_1146661073377983675_n.jpg?stp=dst-jpg_s130x130&_nc_cat=107&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=uGmC6OmJGP8AX9PHI6Y&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCxU2fXxqxGADuPi-WHQwj84Hc5j50O0epz0mnItQYmxw&oe=64DDF00B";"https://facebook.com/105921658046/posts/671842881653061";"Celebramos una nueva jornada democrática con estas ¡imperdibles entrañas a la chapa"". ¿Cómo lograr las mejores provoleta?, te lo contamos ahora.";"video";2023-08-13 15:16;32;3;0;70;0;22186;22186;0;21564;21564;0;3774;0;3;"4.87";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/364335385_808366400786699_7946041405993087535_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&cb=99be929b-3346023f&ccb=1-7&_nc_sid=1a7029&_nc_ohc=TTs9AIX6_E4AX8i6SF_&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDt6yEYj33PGiaCL1itz6WbhxUe2T8dClpK0uxUcV58fQ&oe=64DDD85D";"https://facebook.com/105921658046/posts/671820834988599";"🗳️En la provincia de Santa Cruz, Cristina Fernández votó en una escuela muy especial.  

Con emoción, la Vicepresidenta recordó: ""En este colegio votaba Néstor, es muy importante para mi"". 

#EleccionesEnTVP | www.tvpublica.com.ar";"video";2023-08-13 14:42;194;54;19;303;0;6873;6873;0;6873;6873;0;3026;0;24;"82.93";"0"
